"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr18.79022854"	"chr18"	79022854	79022854	1	"*"	306	15.3	"chr18.667"
"chr18.79022855"	"chr18"	79022855	79022855	1	"*"	576	22.1538461538462	"chr18.667"
"chr18.79022860"	"chr18"	79022860	79022860	1	"*"	297	14.85	"chr18.667"
"chr18.79022861"	"chr18"	79022861	79022861	1	"*"	586	22.5384615384615	"chr18.667"
"chr18.79022893"	"chr18"	79022893	79022893	1	"*"	345	16.4285714285714	"chr18.667"
"chr18.79022894"	"chr18"	79022894	79022894	1	"*"	539	21.56	"chr18.667"
"chr18.79022895"	"chr18"	79022895	79022895	1	"*"	335	16.75	"chr18.667"
"chr18.79022896"	"chr18"	79022896	79022896	1	"*"	550	21.1538461538462	"chr18.667"
"chr18.79322156"	"chr18"	79322156	79322156	1	"*"	322	14	"chr18.670"
"chr18.79322157"	"chr18"	79322157	79322157	1	"*"	210	10.5	"chr18.670"
"chr18.79322184"	"chr18"	79322184	79322184	1	"*"	403	16.7916666666667	"chr18.670"
"chr18.79322185"	"chr18"	79322185	79322185	1	"*"	273	11.8695652173913	"chr18.670"
"chr18.79322212"	"chr18"	79322212	79322212	1	"*"	507	20.28	"chr18.670"
"chr18.79322213"	"chr18"	79322213	79322213	1	"*"	279	11.16	"chr18.670"
"chr18.79322240"	"chr18"	79322240	79322240	1	"*"	592	23.68	"chr18.670"
"chr18.79322241"	"chr18"	79322241	79322241	1	"*"	364	14.56	"chr18.670"
"chr18.79322261"	"chr18"	79322261	79322261	1	"*"	541	21.64	"chr18.670"
"chr18.79322262"	"chr18"	79322262	79322262	1	"*"	367	15.2916666666667	"chr18.670"
"chr18.79322295"	"chr18"	79322295	79322295	1	"*"	398	16.5833333333333	"chr18.670"
"chr18.79322296"	"chr18"	79322296	79322296	1	"*"	317	14.4090909090909	"chr18.670"
"chr18.79322306"	"chr18"	79322306	79322306	1	"*"	353	15.3478260869565	"chr18.670"
"chr18.79322307"	"chr18"	79322307	79322307	1	"*"	319	13.8695652173913	"chr18.670"
"chr18.79322315"	"chr18"	79322315	79322315	1	"*"	333	14.4782608695652	"chr18.670"
"chr18.79322316"	"chr18"	79322316	79322316	1	"*"	295	13.4090909090909	"chr18.670"
"chr18.79322334"	"chr18"	79322334	79322334	1	"*"	268	12.7619047619048	"chr18.670"
"chr18.79322335"	"chr18"	79322335	79322335	1	"*"	294	12.7826086956522	"chr18.670"
"chr18.79322351"	"chr18"	79322351	79322351	1	"*"	259	12.95	"chr18.670"
"chr18.79322352"	"chr18"	79322352	79322352	1	"*"	287	12.4782608695652	"chr18.670"
"chr18.79322382"	"chr18"	79322382	79322382	1	"*"	326	13.5833333333333	"chr18.670"
"chr18.79322419"	"chr18"	79322419	79322419	1	"*"	474	20.6086956521739	"chr18.670"
"chr18.79322434"	"chr18"	79322434	79322434	1	"*"	553	21.2692307692308	"chr18.670"
"chr18.79322442"	"chr18"	79322442	79322442	1	"*"	597	22.9615384615385	"chr18.670"
"chr18.79322449"	"chr18"	79322449	79322449	1	"*"	600	23.0769230769231	"chr18.670"
"chr18.79373718"	"chr18"	79373718	79373718	1	"*"	299	13	"chr18.673"
"chr18.79373735"	"chr18"	79373735	79373735	1	"*"	354	15.3913043478261	"chr18.673"
"chr18.79373780"	"chr18"	79373780	79373780	1	"*"	657	26.28	"chr18.673"
"chr18.79373781"	"chr18"	79373781	79373781	1	"*"	316	15.047619047619	"chr18.673"
"chr18.79373818"	"chr18"	79373818	79373818	1	"*"	1002	40.08	"chr18.673"
"chr18.79373819"	"chr18"	79373819	79373819	1	"*"	489	18.8076923076923	"chr18.673"
"chr18.79373864"	"chr18"	79373864	79373864	1	"*"	935	35.9615384615385	"chr18.673"
"chr18.79373865"	"chr18"	79373865	79373865	1	"*"	534	20.5384615384615	"chr18.673"
"chr18.79373899"	"chr18"	79373899	79373899	1	"*"	575	23.9583333333333	"chr18.673"
"chr18.79373900"	"chr18"	79373900	79373900	1	"*"	366	15.9130434782609	"chr18.673"
"chr18.79373932"	"chr18"	79373932	79373932	1	"*"	351	14.625	"chr18.673"
"chr18.79373933"	"chr18"	79373933	79373933	1	"*"	235	12.3684210526316	"chr18.673"
"chr18.79373944"	"chr18"	79373944	79373944	1	"*"	247	11.7619047619048	"chr18.673"
"chr18.79373950"	"chr18"	79373950	79373950	1	"*"	208	9.90476190476191	"chr18.673"
"chr18.79378912"	"chr18"	79378912	79378912	1	"*"	320	13.3333333333333	"chr18.674"
"chr18.79378913"	"chr18"	79378913	79378913	1	"*"	277	12.5909090909091	"chr18.674"
"chr18.79378922"	"chr18"	79378922	79378922	1	"*"	295	12.8260869565217	"chr18.674"
"chr18.79378923"	"chr18"	79378923	79378923	1	"*"	258	12.2857142857143	"chr18.674"
"chr18.79378928"	"chr18"	79378928	79378928	1	"*"	277	12.5909090909091	"chr18.674"
"chr18.79378929"	"chr18"	79378929	79378929	1	"*"	258	11.7272727272727	"chr18.674"
"chr18.79378943"	"chr18"	79378943	79378943	1	"*"	268	12.1818181818182	"chr18.674"
"chr18.79378944"	"chr18"	79378944	79378944	1	"*"	268	12.1818181818182	"chr18.674"
"chr18.79378967"	"chr18"	79378967	79378967	1	"*"	262	11.9090909090909	"chr18.674"
"chr18.79378968"	"chr18"	79378968	79378968	1	"*"	300	13.0434782608696	"chr18.674"
"chr18.79378977"	"chr18"	79378977	79378977	1	"*"	279	13.2857142857143	"chr18.674"
"chr18.79378978"	"chr18"	79378978	79378978	1	"*"	353	14.7083333333333	"chr18.674"
"chr18.79379033"	"chr18"	79379033	79379033	1	"*"	423	16.92	"chr18.674"
"chr18.79379034"	"chr18"	79379034	79379034	1	"*"	551	22.04	"chr18.674"
"chr18.79379039"	"chr18"	79379039	79379039	1	"*"	449	17.96	"chr18.674"
"chr18.79379040"	"chr18"	79379040	79379040	1	"*"	549	21.96	"chr18.674"
"chr18.79379047"	"chr18"	79379047	79379047	1	"*"	462	17.7692307692308	"chr18.674"
"chr18.79379048"	"chr18"	79379048	79379048	1	"*"	550	22	"chr18.674"
"chr18.79379072"	"chr18"	79379072	79379072	1	"*"	446	17.1538461538462	"chr18.674"
"chr18.79379073"	"chr18"	79379073	79379073	1	"*"	516	20.64	"chr18.674"
"chr18.79379082"	"chr18"	79379082	79379082	1	"*"	426	16.3846153846154	"chr18.674"
"chr18.79379083"	"chr18"	79379083	79379083	1	"*"	533	20.5	"chr18.674"
"chr18.79379085"	"chr18"	79379085	79379085	1	"*"	428	16.4615384615385	"chr18.674"
"chr18.79379086"	"chr18"	79379086	79379086	1	"*"	518	19.9230769230769	"chr18.674"
"chr18.79379106"	"chr18"	79379106	79379106	1	"*"	419	16.76	"chr18.674"
"chr18.79379107"	"chr18"	79379107	79379107	1	"*"	528	21.12	"chr18.674"
"chr18.79379110"	"chr18"	79379110	79379110	1	"*"	409	17.0416666666667	"chr18.674"
"chr18.79379111"	"chr18"	79379111	79379111	1	"*"	524	20.96	"chr18.674"
"chr18.79379116"	"chr18"	79379116	79379116	1	"*"	393	15.72	"chr18.674"
"chr18.79379117"	"chr18"	79379117	79379117	1	"*"	505	20.2	"chr18.674"
"chr18.79379124"	"chr18"	79379124	79379124	1	"*"	389	15.56	"chr18.674"
"chr18.79379125"	"chr18"	79379125	79379125	1	"*"	478	19.12	"chr18.674"
"chr18.79379130"	"chr18"	79379130	79379130	1	"*"	407	15.6538461538462	"chr18.674"
"chr18.79379131"	"chr18"	79379131	79379131	1	"*"	462	18.48	"chr18.674"
"chr18.79379132"	"chr18"	79379132	79379132	1	"*"	402	15.4615384615385	"chr18.674"
"chr18.79379133"	"chr18"	79379133	79379133	1	"*"	472	18.88	"chr18.674"
"chr18.79379142"	"chr18"	79379142	79379142	1	"*"	373	14.92	"chr18.674"
"chr18.79379143"	"chr18"	79379143	79379143	1	"*"	444	17.76	"chr18.674"
"chr18.79379158"	"chr18"	79379158	79379158	1	"*"	331	13.7916666666667	"chr18.674"
"chr18.79379159"	"chr18"	79379159	79379159	1	"*"	414	18	"chr18.674"
"chr18.79379164"	"chr18"	79379164	79379164	1	"*"	315	13.125	"chr18.674"
"chr18.79379165"	"chr18"	79379165	79379165	1	"*"	369	16.0434782608696	"chr18.674"
"chr18.79379168"	"chr18"	79379168	79379168	1	"*"	306	12.75	"chr18.674"
"chr18.79379169"	"chr18"	79379169	79379169	1	"*"	347	15.7727272727273	"chr18.674"
"chr18.79379172"	"chr18"	79379172	79379172	1	"*"	303	12.625	"chr18.674"
"chr18.79379173"	"chr18"	79379173	79379173	1	"*"	361	15.695652173913	"chr18.674"
"chr18.79379184"	"chr18"	79379184	79379184	1	"*"	282	11.28	"chr18.674"
"chr18.79379185"	"chr18"	79379185	79379185	1	"*"	332	15.0909090909091	"chr18.674"
"chr18.79379186"	"chr18"	79379186	79379186	1	"*"	285	11.875	"chr18.674"
"chr18.79379187"	"chr18"	79379187	79379187	1	"*"	332	15.0909090909091	"chr18.674"
"chr18.79379194"	"chr18"	79379194	79379194	1	"*"	276	11.5	"chr18.674"
"chr18.79379195"	"chr18"	79379195	79379195	1	"*"	319	14.5	"chr18.674"
"chr18.79379200"	"chr18"	79379200	79379200	1	"*"	245	10.6521739130435	"chr18.674"
"chr18.79379201"	"chr18"	79379201	79379201	1	"*"	309	13.4347826086957	"chr18.674"
"chr18.79379233"	"chr18"	79379233	79379233	1	"*"	275	11.4583333333333	"chr18.674"
"chr18.79379234"	"chr18"	79379234	79379234	1	"*"	286	13	"chr18.674"
"chr18.79379257"	"chr18"	79379257	79379257	1	"*"	260	12.3809523809524	"chr18.674"
"chr18.79379258"	"chr18"	79379258	79379258	1	"*"	374	14.96	"chr18.674"
"chr18.79379296"	"chr18"	79379296	79379296	1	"*"	225	10.7142857142857	"chr18.674"
"chr18.79379297"	"chr18"	79379297	79379297	1	"*"	450	17.3076923076923	"chr18.674"
"chr18.79379305"	"chr18"	79379305	79379305	1	"*"	221	10.5238095238095	"chr18.674"
"chr18.79379306"	"chr18"	79379306	79379306	1	"*"	462	17.7692307692308	"chr18.674"
"chr18.79379317"	"chr18"	79379317	79379317	1	"*"	191	10.0526315789474	"chr18.674"
"chr18.79379318"	"chr18"	79379318	79379318	1	"*"	464	17.8461538461538	"chr18.674"
"chr18.79379335"	"chr18"	79379335	79379335	1	"*"	426	17.04	"chr18.674"
"chr18.79379395"	"chr18"	79379395	79379395	1	"*"	183	9.15	"chr18.674"
"chr18.79396825"	"chr18"	79396825	79396825	1	"*"	252	12	"chr18.677"
"chr18.79396828"	"chr18"	79396828	79396828	1	"*"	254	12.0952380952381	"chr18.677"
"chr18.79396837"	"chr18"	79396837	79396837	1	"*"	277	12.0434782608696	"chr18.677"
"chr18.79396839"	"chr18"	79396839	79396839	1	"*"	278	12.0869565217391	"chr18.677"
"chr18.79396842"	"chr18"	79396842	79396842	1	"*"	291	13.2272727272727	"chr18.677"
"chr18.79396844"	"chr18"	79396844	79396844	1	"*"	299	13.5909090909091	"chr18.677"
"chr18.79396865"	"chr18"	79396865	79396865	1	"*"	335	14.5652173913043	"chr18.677"
"chr18.79396871"	"chr18"	79396871	79396871	1	"*"	332	15.0909090909091	"chr18.677"
"chr18.79396876"	"chr18"	79396876	79396876	1	"*"	320	14.5454545454545	"chr18.677"
"chr18.79396879"	"chr18"	79396879	79396879	1	"*"	312	14.1818181818182	"chr18.677"
"chr18.79396914"	"chr18"	79396914	79396914	1	"*"	308	14.6666666666667	"chr18.677"
"chr18.79396916"	"chr18"	79396916	79396916	1	"*"	301	14.3333333333333	"chr18.677"
"chr18.79396920"	"chr18"	79396920	79396920	1	"*"	292	14.6	"chr18.677"
"chr18.79397760"	"chr18"	79397760	79397760	1	"*"	303	13.1739130434783	"chr18.678"
"chr18.79397761"	"chr18"	79397761	79397761	1	"*"	387	16.8260869565217	"chr18.678"
"chr18.79397767"	"chr18"	79397767	79397767	1	"*"	296	12.3333333333333	"chr18.678"
"chr18.79397768"	"chr18"	79397768	79397768	1	"*"	379	16.4782608695652	"chr18.678"
"chr18.79397797"	"chr18"	79397797	79397797	1	"*"	217	10.3333333333333	"chr18.678"
"chr18.79397798"	"chr18"	79397798	79397798	1	"*"	364	15.8260869565217	"chr18.678"
"chr18.79397812"	"chr18"	79397812	79397812	1	"*"	227	10.3181818181818	"chr18.678"
"chr18.79397813"	"chr18"	79397813	79397813	1	"*"	344	14.9565217391304	"chr18.678"
"chr18.79397815"	"chr18"	79397815	79397815	1	"*"	226	10.7619047619048	"chr18.678"
"chr18.79397816"	"chr18"	79397816	79397816	1	"*"	324	14.0869565217391	"chr18.678"
"chr18.79397834"	"chr18"	79397834	79397834	1	"*"	200	10	"chr18.678"
"chr18.79397835"	"chr18"	79397835	79397835	1	"*"	289	13.1363636363636	"chr18.678"
"chr18.79397861"	"chr18"	79397861	79397861	1	"*"	186	9.3	"chr18.678"
"chr18.79397862"	"chr18"	79397862	79397862	1	"*"	210	11.0526315789474	"chr18.678"
"chr18.79397889"	"chr18"	79397889	79397889	1	"*"	227	11.35	"chr18.678"
"chr18.79397892"	"chr18"	79397892	79397892	1	"*"	234	11.1428571428571	"chr18.678"
"chr18.79397899"	"chr18"	79397899	79397899	1	"*"	243	11.5714285714286	"chr18.678"
"chr18.79397902"	"chr18"	79397902	79397902	1	"*"	246	12.3	"chr18.678"
"chr18.79397906"	"chr18"	79397906	79397906	1	"*"	261	13.05	"chr18.678"
"chr18.79397910"	"chr18"	79397910	79397910	1	"*"	296	12.8695652173913	"chr18.678"
"chr18.79397987"	"chr18"	79397987	79397987	1	"*"	433	17.32	"chr18.679"
"chr18.79398003"	"chr18"	79398003	79398003	1	"*"	453	18.12	"chr18.679"
"chr18.79398005"	"chr18"	79398005	79398005	1	"*"	456	18.24	"chr18.679"
"chr18.79398026"	"chr18"	79398026	79398026	1	"*"	421	16.1923076923077	"chr18.679"
"chr18.79398037"	"chr18"	79398037	79398037	1	"*"	226	11.3	"chr18.679"
"chr18.79398038"	"chr18"	79398038	79398038	1	"*"	396	16.5	"chr18.679"
"chr18.79398072"	"chr18"	79398072	79398072	1	"*"	212	10.6	"chr18.679"
"chr18.79398073"	"chr18"	79398073	79398073	1	"*"	360	14.4	"chr18.679"
"chr18.79398105"	"chr18"	79398105	79398105	1	"*"	234	12.3157894736842	"chr18.680"
"chr18.79398106"	"chr18"	79398106	79398106	1	"*"	309	14.0454545454545	"chr18.681"
"chr18.79398116"	"chr18"	79398116	79398116	1	"*"	264	13.8947368421053	"chr18.681"
"chr18.79398117"	"chr18"	79398117	79398117	1	"*"	329	14.304347826087	"chr18.681"
"chr18.79398123"	"chr18"	79398123	79398123	1	"*"	288	13.0909090909091	"chr18.681"
"chr18.79398124"	"chr18"	79398124	79398124	1	"*"	342	14.8695652173913	"chr18.681"
"chr18.79398130"	"chr18"	79398130	79398130	1	"*"	309	14.0454545454545	"chr18.681"
"chr18.79398131"	"chr18"	79398131	79398131	1	"*"	339	14.7391304347826	"chr18.681"
"chr18.79398159"	"chr18"	79398159	79398159	1	"*"	392	16.3333333333333	"chr18.681"
"chr18.79398160"	"chr18"	79398160	79398160	1	"*"	363	14.52	"chr18.681"
"chr18.79398162"	"chr18"	79398162	79398162	1	"*"	397	16.5416666666667	"chr18.681"
"chr18.79398163"	"chr18"	79398163	79398163	1	"*"	363	14.52	"chr18.681"
"chr18.79398180"	"chr18"	79398180	79398180	1	"*"	426	17.04	"chr18.680"
"chr18.79398181"	"chr18"	79398181	79398181	1	"*"	375	14.4230769230769	"chr18.680"
"chr18.79398203"	"chr18"	79398203	79398203	1	"*"	421	16.1923076923077	"chr18.680"
"chr18.79398204"	"chr18"	79398204	79398204	1	"*"	372	15.5	"chr18.680"
"chr18.79398246"	"chr18"	79398246	79398246	1	"*"	319	13.2916666666667	"chr18.680"
"chr18.79398247"	"chr18"	79398247	79398247	1	"*"	303	13.1739130434783	"chr18.680"
"chr18.79398267"	"chr18"	79398267	79398267	1	"*"	249	10.8260869565217	"chr18.680"
"chr18.79398653"	"chr18"	79398653	79398653	1	"*"	216	9.39130434782609	"chr18.682"
"chr18.79398654"	"chr18"	79398654	79398654	1	"*"	279	13.95	"chr18.682"
"chr18.79398655"	"chr18"	79398655	79398655	1	"*"	208	9.04347826086956	"chr18.682"
"chr18.79398656"	"chr18"	79398656	79398656	1	"*"	292	13.2727272727273	"chr18.682"
"chr18.79398676"	"chr18"	79398676	79398676	1	"*"	259	11.2608695652174	"chr18.682"
"chr18.79398677"	"chr18"	79398677	79398677	1	"*"	303	13.7727272727273	"chr18.682"
"chr18.79430019"	"chr18"	79430019	79430019	1	"*"	223	10.6190476190476	"chr18.684"
"chr18.79430034"	"chr18"	79430034	79430034	1	"*"	273	11.8695652173913	"chr18.684"
"chr18.79430035"	"chr18"	79430035	79430035	1	"*"	241	11.4761904761905	"chr18.684"
"chr18.79430043"	"chr18"	79430043	79430043	1	"*"	301	13.6818181818182	"chr18.684"
"chr18.79430044"	"chr18"	79430044	79430044	1	"*"	303	12.625	"chr18.684"
"chr18.79430048"	"chr18"	79430048	79430048	1	"*"	330	15	"chr18.684"
"chr18.79430049"	"chr18"	79430049	79430049	1	"*"	345	13.2692307692308	"chr18.684"
"chr18.79430075"	"chr18"	79430075	79430075	1	"*"	405	17.6086956521739	"chr18.684"
"chr18.79430076"	"chr18"	79430076	79430076	1	"*"	459	18.36	"chr18.685"
"chr18.79430080"	"chr18"	79430080	79430080	1	"*"	410	17.8260869565217	"chr18.685"
"chr18.79430081"	"chr18"	79430081	79430081	1	"*"	466	18.64	"chr18.685"
"chr18.79430089"	"chr18"	79430089	79430089	1	"*"	421	18.304347826087	"chr18.685"
"chr18.79430090"	"chr18"	79430090	79430090	1	"*"	482	19.28	"chr18.685"
"chr18.79430099"	"chr18"	79430099	79430099	1	"*"	408	17.7391304347826	"chr18.685"
"chr18.79430100"	"chr18"	79430100	79430100	1	"*"	473	18.92	"chr18.685"
"chr18.79430102"	"chr18"	79430102	79430102	1	"*"	430	18.695652173913	"chr18.685"
"chr18.79430103"	"chr18"	79430103	79430103	1	"*"	464	18.56	"chr18.685"
"chr18.79436122"	"chr18"	79436122	79436122	1	"*"	457	19.8695652173913	"chr18.686"
"chr18.79436123"	"chr18"	79436123	79436123	1	"*"	331	13.7916666666667	"chr18.686"
"chr18.79436135"	"chr18"	79436135	79436135	1	"*"	457	18.28	"chr18.686"
"chr18.79436136"	"chr18"	79436136	79436136	1	"*"	347	15.0869565217391	"chr18.686"
"chr18.79436141"	"chr18"	79436141	79436141	1	"*"	457	17.5769230769231	"chr18.686"
"chr18.79436142"	"chr18"	79436142	79436142	1	"*"	356	14.8333333333333	"chr18.686"
"chr18.79436147"	"chr18"	79436147	79436147	1	"*"	456	17.5384615384615	"chr18.686"
"chr18.79436148"	"chr18"	79436148	79436148	1	"*"	368	14.72	"chr18.686"
"chr18.79436155"	"chr18"	79436155	79436155	1	"*"	442	17	"chr18.686"
"chr18.79436156"	"chr18"	79436156	79436156	1	"*"	389	16.2083333333333	"chr18.686"
"chr18.79436161"	"chr18"	79436161	79436161	1	"*"	430	16.5384615384615	"chr18.686"
"chr18.79436162"	"chr18"	79436162	79436162	1	"*"	378	16.4347826086957	"chr18.686"
"chr18.79436164"	"chr18"	79436164	79436164	1	"*"	421	16.1923076923077	"chr18.686"
"chr18.79436165"	"chr18"	79436165	79436165	1	"*"	377	16.3913043478261	"chr18.686"
"chr18.79436189"	"chr18"	79436189	79436189	1	"*"	325	12.5	"chr18.686"
"chr18.79436190"	"chr18"	79436190	79436190	1	"*"	347	15.0869565217391	"chr18.686"
"chr18.79436191"	"chr18"	79436191	79436191	1	"*"	310	12.4	"chr18.686"
"chr18.79436192"	"chr18"	79436192	79436192	1	"*"	341	14.8260869565217	"chr18.686"
"chr18.79436203"	"chr18"	79436203	79436203	1	"*"	278	12.6363636363636	"chr18.686"
"chr18.79436204"	"chr18"	79436204	79436204	1	"*"	351	14.04	"chr18.686"
"chr18.79436216"	"chr18"	79436216	79436216	1	"*"	286	13	"chr18.686"
"chr18.79436217"	"chr18"	79436217	79436217	1	"*"	314	12.56	"chr18.686"
"chr18.79436226"	"chr18"	79436226	79436226	1	"*"	267	11.6086956521739	"chr18.686"
"chr18.79436227"	"chr18"	79436227	79436227	1	"*"	283	11.32	"chr18.686"
"chr18.79436243"	"chr18"	79436243	79436243	1	"*"	231	10.0434782608696	"chr18.686"
"chr18.79436244"	"chr18"	79436244	79436244	1	"*"	245	12.8947368421053	"chr18.686"
"chr18.79436245"	"chr18"	79436245	79436245	1	"*"	230	10	"chr18.686"
"chr18.79436250"	"chr18"	79436250	79436250	1	"*"	258	13.5789473684211	"chr18.686"
"chr18.79436251"	"chr18"	79436251	79436251	1	"*"	235	10.6818181818182	"chr18.686"
"chr18.79436256"	"chr18"	79436256	79436256	1	"*"	276	13.8	"chr18.686"
"chr18.79436257"	"chr18"	79436257	79436257	1	"*"	256	10.6666666666667	"chr18.686"
"chr18.79436269"	"chr18"	79436269	79436269	1	"*"	280	12.1739130434783	"chr18.686"
"chr18.79436270"	"chr18"	79436270	79436270	1	"*"	240	10.9090909090909	"chr18.686"
"chr18.79436274"	"chr18"	79436274	79436274	1	"*"	281	12.2173913043478	"chr18.686"
"chr18.79436275"	"chr18"	79436275	79436275	1	"*"	264	10.56	"chr18.686"
"chr18.79436278"	"chr18"	79436278	79436278	1	"*"	282	12.2608695652174	"chr18.686"
"chr18.79436279"	"chr18"	79436279	79436279	1	"*"	262	11.3913043478261	"chr18.686"
"chr18.79436302"	"chr18"	79436302	79436302	1	"*"	335	15.2272727272727	"chr18.686"
"chr18.79436303"	"chr18"	79436303	79436303	1	"*"	337	14.0416666666667	"chr18.686"
"chr18.79436318"	"chr18"	79436318	79436318	1	"*"	346	14.4166666666667	"chr18.686"
"chr18.79436319"	"chr18"	79436319	79436319	1	"*"	342	13.1538461538462	"chr18.686"
"chr18.79436320"	"chr18"	79436320	79436320	1	"*"	344	14.9565217391304	"chr18.686"
"chr18.79436321"	"chr18"	79436321	79436321	1	"*"	338	13	"chr18.686"
"chr18.79436356"	"chr18"	79436356	79436356	1	"*"	339	14.125	"chr18.686"
"chr18.79436357"	"chr18"	79436357	79436357	1	"*"	350	14.5833333333333	"chr18.686"
"chr18.79436366"	"chr18"	79436366	79436366	1	"*"	314	13.0833333333333	"chr18.686"
"chr18.79436367"	"chr18"	79436367	79436367	1	"*"	344	14.3333333333333	"chr18.686"
"chr18.79436374"	"chr18"	79436374	79436374	1	"*"	309	12.875	"chr18.686"
"chr18.79458459"	"chr18"	79458459	79458459	1	"*"	429	18.6521739130435	"chr18.687"
"chr18.79458462"	"chr18"	79458462	79458462	1	"*"	409	17.0416666666667	"chr18.687"
"chr18.79458475"	"chr18"	79458475	79458475	1	"*"	392	17.0434782608696	"chr18.687"
"chr18.79458481"	"chr18"	79458481	79458481	1	"*"	400	17.3913043478261	"chr18.687"
"chr18.79458485"	"chr18"	79458485	79458485	1	"*"	393	17.0869565217391	"chr18.687"
"chr18.79458488"	"chr18"	79458488	79458488	1	"*"	397	16.5416666666667	"chr18.687"
"chr18.79458499"	"chr18"	79458499	79458499	1	"*"	375	16.304347826087	"chr18.687"
"chr18.79458521"	"chr18"	79458521	79458521	1	"*"	342	14.25	"chr18.687"
"chr18.79458546"	"chr18"	79458546	79458546	1	"*"	261	13.7368421052632	"chr18.687"
"chr18.79458548"	"chr18"	79458548	79458548	1	"*"	258	13.5789473684211	"chr18.687"
"chr18.79460712"	"chr18"	79460712	79460712	1	"*"	396	15.2307692307692	"chr18.688"
"chr18.79460713"	"chr18"	79460713	79460713	1	"*"	301	15.8421052631579	"chr18.688"
"chr18.79460748"	"chr18"	79460748	79460748	1	"*"	359	13.8076923076923	"chr18.688"
"chr18.79460756"	"chr18"	79460756	79460756	1	"*"	343	13.72	"chr18.688"
"chr18.79460759"	"chr18"	79460759	79460759	1	"*"	329	13.16	"chr18.688"
"chr18.79460769"	"chr18"	79460769	79460769	1	"*"	297	12.375	"chr18.688"
"chr18.79474406"	"chr18"	79474406	79474406	1	"*"	458	18.32	"chr18.689"
"chr18.79474438"	"chr18"	79474438	79474438	1	"*"	1056	42.24	"chr18.689"
"chr18.79474439"	"chr18"	79474439	79474439	1	"*"	515	20.6	"chr18.689"
"chr18.79474446"	"chr18"	79474446	79474446	1	"*"	932	38.8333333333333	"chr18.689"
"chr18.79474447"	"chr18"	79474447	79474447	1	"*"	436	18.9565217391304	"chr18.689"
"chr18.79474448"	"chr18"	79474448	79474448	1	"*"	945	39.375	"chr18.689"
"chr18.79474449"	"chr18"	79474449	79474449	1	"*"	437	19	"chr18.689"
"chr18.79474458"	"chr18"	79474458	79474458	1	"*"	942	37.68	"chr18.689"
"chr18.79474459"	"chr18"	79474459	79474459	1	"*"	376	17.0909090909091	"chr18.689"
"chr18.79474461"	"chr18"	79474461	79474461	1	"*"	887	35.48	"chr18.689"
"chr18.79474462"	"chr18"	79474462	79474462	1	"*"	368	16	"chr18.689"
"chr18.79474481"	"chr18"	79474481	79474481	1	"*"	722	31.3913043478261	"chr18.689"
"chr18.79474482"	"chr18"	79474482	79474482	1	"*"	309	14.0454545454545	"chr18.689"
"chr18.79474501"	"chr18"	79474501	79474501	1	"*"	702	29.25	"chr18.689"
"chr18.79474502"	"chr18"	79474502	79474502	1	"*"	324	14.0869565217391	"chr18.689"
"chr18.79474504"	"chr18"	79474504	79474504	1	"*"	643	26.7916666666667	"chr18.689"
"chr18.79474505"	"chr18"	79474505	79474505	1	"*"	290	13.8095238095238	"chr18.689"
"chr18.79474518"	"chr18"	79474518	79474518	1	"*"	692	28.8333333333333	"chr18.689"
"chr18.79474519"	"chr18"	79474519	79474519	1	"*"	384	16.695652173913	"chr18.689"
